fips,year,cbsa,cbsa_ind,comn_mentl_hlth_ctr,critcl_access_hosp,disab_with,disab_without,do_nf_activ,do_nf_prim_care_pc_excl_rsdnt,econ_depndnt_typolgy,fedly_qualfd_hlth_ctr,hi_povty_typolgy,hosp_adm,hosp_beds,hpsa_dent,hpsa_mentl_hlth,hpsa_prim_care,land_area_mi2,md_nf_activ,md_nf_fammed_gen_all_pc,md_nf_pc_hosp_all,md_nf_prim_care_pc_excl_rsdnt,medcr_ffs_hosp_readm_rate,nhsc_sites,nurs_fac,nurs_fac_beds,pct_uninsured_under65,per_cap_persnl_incom,pers_25plus,pers_25plus_4yr_coll,persons_in_poverty,phys_nf_prim_care_pc_exc_rsdt,pop_65plus_x,popn_densty_per_squr_mi,popn_est,popn_loss_typolgy,prstnt_povty_typolgy,recrtn_typolgy,rural_hlth_clincs,rural_urban_contnm,stgh,urban_influnc,vetn_popn_est,pop_total,pop_65plus_y,pct_65plus,pop_25_54,pct_25_54,median_hh_income,median_gross_rent,median_home_value,unemployment_rate,lfp_rate,pct_bachelors_plus,pct_uninsured,pct_commute_30plus,mean_commute_minutes,rent_burden_pct,own_burden_pct,pct_disability,poverty_rate,pct_white,pct_black,pct_asian,pct_hispanic,ipeds_completions_cna,ipeds_completions_lpn,ipeds_completions_other_nursing,ipeds_completions_rn,ipeds_completions_total,nh_beds_total,magnet_hospital_present,init_nursing_emp_share,nat_rn_wage,nat_lpn_wage,bartik_iv,bartik_iv_lpn,rn_pums_wage,lpn_pums_wage,rn_licensed_county,rn_age_under35_pct,rn_age_55plus_pct,lpn_licensed_county,lpn_age_under35_pct,lpn_age_55plus_pct,nurse_total_count,rn_per_100k,lpn_per_100k,nurse_total_per_100k
26083,2013,26340.0,2.0,0.0,0.0,145.0,957.0,0.0,0.0,,0.0,,0.0,0.0,2.0,1.0,2.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,37273.0,1651.0,415.0,305.0,0.0,653.0,,2191.0,,,,0.0,9.0,0.0,8.0,254.0,2181,581,26.64,698,32.0,39038,577,101700,6.62,41.59,23.92,9.42,29.02,,44.06,25.26,18.27,15.85,97.11,1.65,0.09,0.28,,,,,,,,0.0,68910.0,42910.0,0.0,0.0,25.45,20.65,,,,,,,,,,
26083,2014,,,0.0,0.0,133.0,940.0,1.0,0.0,,0.0,0.0,0.0,0.0,,,,,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,,38282.0,1676.0,510.0,281.0,1.0,684.0,,2217.0,,0.0,,0.0,,0.0,,242.0,2197,608,27.67,676,30.77,39180,725,101400,5.39,41.37,24.58,8.21,35.81,,59.13,24.94,16.54,18.04,98.18,1.0,0.05,0.46,,,,,,,,0.0,69790.0,43420.0,0.0,0.0,24.2,15.13,,,,,,,,,,
26083,2015,26340.0,2.0,0.0,,121.0,932.0,1.0,0.0,5.0,0.0,,0.0,0.0,2.0,1.0,2.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,41632.0,1703.0,545.0,290.0,0.0,728.0,,2168.0,0.0,,1.0,0.0,,0.0,,236.0,2198,652,29.66,645,29.34,37813,563,102000,6.96,41.17,22.8,9.68,34.78,,53.39,27.33,16.48,15.35,98.36,0.86,0.14,0.91,,,,,,,,0.0,71000.0,44030.0,0.0,0.0,30.04,20.03,,,,,,,,,,
26083,2016,,,0.0,0.0,101.0,937.0,0.0,0.0,,0.0,,0.0,0.0,2.0,1.0,2.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,42629.0,1710.0,619.0,269.0,0.0,762.0,,2199.0,,,,0.0,,0.0,,306.0,2195,683,31.12,610,27.79,41472,552,98800,6.64,41.82,24.85,10.7,39.48,,49.15,25.41,13.68,17.01,98.45,0.91,0.14,1.09,,,,,,,,0.0,72180.0,44840.0,0.0,0.0,28.72,13.6,,,,,,,,,,
26083,2017,26340.0,2.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,0.0,2.0,1.0,2.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,43993.0,,,255.0,0.0,739.0,,2105.0,,,,0.0,,0.0,,295.0,2136,669,31.32,579,27.11,41118,519,95800,5.52,42.42,25.14,10.85,36.71,,37.59,23.28,13.16,14.45,97.99,1.64,0.09,0.66,,,,,,,,0.0,73550.0,45710.0,0.0,0.0,27.45,20.22,,,,,,,,,,
26083,2018,26340.0,2.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,0.0,2.0,1.0,2.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,47618.0,,,253.0,0.0,777.0,,2113.0,,,,0.0,,0.0,,256.0,2130,712,33.43,562,26.38,49779,503,113500,6.01,42.16,30.43,8.43,33.46,,20.0,17.99,12.4,12.03,97.46,1.55,0.09,0.56,,,,,,,,0.0,75510.0,47050.0,0.0,0.0,30.39,23.81,,,,,,,,,,
26083,2019,,,0.0,0.0,,,0.0,0.0,,0.0,,0.0,0.0,2.0,1.0,2.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,6.0,47963.0,,,217.0,0.0,807.0,,2116.0,,,,0.0,,0.0,,252.0,2111,741,35.1,565,26.76,50292,525,121100,7.85,42.25,32.0,7.31,34.91,,13.85,14.93,11.49,10.61,97.02,0.9,0.19,0.81,,,,,,,,0.0,77460.0,48500.0,0.0,0.0,27.78,16.16,,,,,,,,,,
26083,2020,26340.0,2.0,0.0,0.0,101.0,937.0,0.0,0.0,,0.0,,0.0,0.0,2.0,1.0,2.0,540.11,0.0,0.0,0.0,0.0,15.71,0.0,0.0,0.0,6.1,51972.0,1710.0,619.0,237.0,0.0,788.0,3.8,2119.0,,,,0.0,,0.0,,236.0,2102,753,35.82,559,26.59,51750,562,141800,5.61,40.68,36.2,9.01,32.87,,16.26,17.47,9.73,10.27,97.43,0.71,0.0,1.38,,,,,,,,0.0,80010.0,50090.0,0.0,0.0,,,,,,,,,,,,
26083,2021,,,0.0,0.0,101.0,910.0,0.0,0.0,,0.0,,0.0,0.0,2.0,1.0,2.0,,0.0,0.0,0.0,0.0,23.53,0.0,0.0,0.0,4.6,59593.0,1651.0,608.0,225.0,0.0,762.0,,2107.0,,,,0.0,,0.0,,224.0,2052,727,35.43,553,26.95,54010,574,124000,4.98,41.13,36.83,7.96,32.16,,16.52,16.23,9.99,9.82,96.64,0.58,0.0,1.9,,,,,,,,0.0,82750.0,51850.0,0.0,0.0,37.08,18.8,,,,,,,,,,
26083,2022,,,0.0,0.0,103.0,918.0,0.0,0.0,,0.0,,0.0,0.0,2.0,1.0,2.0,,0.0,0.0,0.0,0.0,16.42,0.0,0.0,0.0,4.8,54933.0,1734.0,664.0,227.0,0.0,785.0,,2180.0,,,,0.0,,0.0,,224.0,2088,750,35.92,624,29.89,55560,638,155900,4.67,39.99,38.29,7.49,28.53,,28.17,15.79,10.09,7.82,96.36,0.0,0.0,1.58,,,,,,,,0.0,89010.0,55860.0,0.0,0.0,,,,,,,,,,,,
26083,2023,26340.0,2.0,0.0,0.0,123.0,910.0,0.0,0.0,,0.0,,0.0,0.0,2.0,1.0,2.0,,0.0,0.0,0.0,0.0,27.14,0.0,0.0,0.0,,60716.0,1777.0,774.0,261.0,0.0,792.0,,2172.0,,,,0.0,9.0,0.0,,216.0,2106,758,35.99,675,32.05,53893,679,181400,4.78,39.7,43.56,7.61,27.96,,22.22,16.9,11.91,8.7,95.96,0.0,0.0,1.52,,,,,,,,0.0,94480.0,60790.0,0.0,0.0,,,,,,,,,,,,
26085,2010,,,0.0,0.0,1614.0,4714.0,2.0,1.0,,2.0,,0.0,0.0,2.0,2.0,1.0,567.37,3.0,0.0,0.0,1.0,,,75.0,0.0,,24871.0,8852.0,814.0,2792.0,2.0,,20.3,,,,,0.0,,0.0,,1315.0,11625,2549,21.93,3875,33.33,31205,495,92900,,,8.46,,41.1,,47.79,31.42,,19.52,86.51,9.49,0.28,1.82,,,,,,79.0,,0.0,,41360.0,,0.0,,,,,,,,,,,,
26085,2011,,,0.0,0.0,1389.0,4812.0,2.0,1.0,,2.0,,0.0,0.0,2.0,2.0,1.0,,4.0,1.0,0.0,1.0,,,1.0,0.0,,25901.0,8798.0,825.0,2992.0,2.0,2804.0,,11539.0,,,,0.0,,0.0,,1522.0,11594,2687,23.18,3938,33.97,30639,520,89600,14.78,35.38,9.45,,36.22,24.37,49.86,30.09,,22.51,86.48,9.76,0.49,1.57,,,,,,79.0,,0.0,,42040.0,,0.0,,,,,,,,,,,,
26085,2012,,,0.0,0.0,1451.0,4749.0,2.0,1.0,,3.0,,0.0,0.0,2.0,2.0,1.0,,3.0,1.0,0.0,1.0,,,1.0,0.0,,26143.0,8741.0,791.0,3117.0,2.0,2935.0,,11498.0,,,,0.0,,0.0,,1492.0,11543,2757,23.88,3952,34.24,30390,539,83600,15.87,34.06,8.22,15.84,37.54,24.8,48.24,30.33,24.9,24.14,87.32,9.09,0.11,2.19,,,,,,79.0,,0.0,67930.0,42400.0,0.0,0.0,30.31,12.63,,,,,,,,,,
26085,2013,,0.0,0.0,0.0,1562.0,4756.0,2.0,1.0,,2.0,,0.0,0.0,2.0,2.0,1.0,,2.0,0.0,0.0,1.0,,1.0,1.0,0.0,,26580.0,8943.0,1018.0,3403.0,2.0,2949.0,,11386.0,,,,0.0,9.0,0.0,10.0,1462.0,11485,2874,25.02,3828,33.33,29379,544,79700,15.61,32.59,8.35,16.18,36.5,,50.26,30.25,24.76,27.9,87.34,8.47,0.14,2.3,,,,,,79.0,,0.0,68910.0,42910.0,0.0,0.0,28.45,12.59,,,,,,,,,,
26085,2014,,,0.0,0.0,1622.0,4740.0,1.0,0.0,,2.0,1.0,0.0,0.0,,,,,2.0,0.0,0.0,1.0,,1.0,1.0,0.0,,27551.0,9037.0,1019.0,3194.0,1.0,2969.0,,11341.0,,0.0,,0.0,,0.0,,1429.0,11431,2846,24.9,3868,33.84,28872,571,74100,14.43,32.45,9.2,15.05,36.29,,53.78,30.73,25.51,30.45,87.37,8.7,0.08,2.34,,,,,,79.0,,0.0,69790.0,43420.0,0.0,0.0,27.23,17.45,,,,,,,,,,
26085,2015,,0.0,0.0,,1558.0,4816.0,1.0,0.0,5.0,2.0,,0.0,0.0,2.0,2.0,1.0,,2.0,0.0,0.0,1.0,,1.0,1.0,0.0,,28436.0,9151.0,1086.0,2743.0,1.0,3018.0,,11424.0,0.0,,1.0,0.0,,0.0,,1403.0,11426,2948,25.8,3709,32.46,30439,562,79500,13.19,33.25,9.38,11.98,36.54,,48.62,30.53,22.4,28.74,87.46,7.89,0.1,2.45,,,,,,79.0,,0.0,71000.0,44030.0,0.0,0.0,25.03,6.51,,,,,,,,,,
26085,2016,,,0.0,0.0,1555.0,4669.0,1.0,0.0,,2.0,,0.0,0.0,2.0,2.0,1.0,,2.0,0.0,0.0,1.0,,2.0,1.0,0.0,,29375.0,9160.0,1239.0,2430.0,1.0,3047.0,,11496.0,,,,0.0,,0.0,,1174.0,11415,2997,26.25,3557,31.16,30824,574,79100,12.13,33.28,9.05,11.44,38.53,24.47,47.33,29.59,23.4,27.24,87.46,7.24,0.16,2.56,,,,,,79.0,,0.0,72180.0,44840.0,0.0,0.0,30.86,18.26,,,,,,,,,,
26085,2017,,0.0,0.0,0.0,,,1.0,0.0,,2.0,,0.0,0.0,2.0,2.0,1.0,,2.0,0.0,0.0,1.0,,2.0,1.0,0.0,,29790.0,,,2515.0,1.0,3297.0,,12013.0,,,,0.0,,0.0,,1144.0,11669,3127,26.8,3574,30.63,32309,571,80800,11.58,34.06,11.38,8.81,39.7,25.93,50.63,28.23,24.72,25.01,86.87,7.58,0.18,2.6,,,,,,79.0,,0.0,73550.0,45710.0,0.0,0.0,29.32,25.28,,,,,,,,,,
26085,2018,,0.0,0.0,0.0,,,0.0,0.0,,3.0,,0.0,0.0,2.0,1.0,1.0,,2.0,0.0,0.0,1.0,,1.0,1.0,0.0,,31813.0,,,2559.0,1.0,3401.0,,11881.0,,,,0.0,,0.0,,1298.0,11763,3206,27.25,3548,30.16,34631,608,84400,12.15,34.49,11.28,7.52,40.82,,48.75,27.67,25.5,23.83,86.88,7.98,0.23,2.64,,,,,,79.0,,0.0,75510.0,47050.0,0.0,0.0,28.37,22.79,,,,,,,,,,
26085,2019,,,0.0,0.0,,,0.0,0.0,,3.0,,0.0,0.0,2.0,1.0,1.0,,2.0,0.0,0.0,1.0,,2.0,1.0,0.0,9.2,33368.0,,,2342.0,1.0,3538.0,,11853.0,,,,0.0,,0.0,,1257.0,11852,3288,27.74,3564,30.07,37320,589,88000,8.92,35.95,11.87,6.27,39.31,,42.92,24.99,24.44,20.99,86.91,7.93,0.21,2.61,,,,,,79.0,,0.0,77460.0,48500.0,0.0,0.0,35.36,24.24,,,,,,,,,,
26085,2020,,0.0,0.0,0.0,1555.0,4669.0,1.0,0.0,,3.0,,0.0,0.0,2.0,1.0,1.0,567.59,2.0,0.0,0.0,1.0,14.4,3.0,74.0,0.0,8.6,39507.0,9160.0,1239.0,2206.0,1.0,3596.0,21.3,11587.0,,,,0.0,,0.0,,1228.0,11805,3437,29.11,3479,29.47,38356,647,89700,5.8,35.36,13.53,6.86,41.83,,49.27,25.5,24.98,18.9,86.81,7.89,0.22,2.63,,,,,,79.0,,0.0,80010.0,50090.0,0.0,0.0,,,,,,,,,,,,
26085,2021,,,0.0,0.0,1714.0,4628.0,1.0,0.0,,3.0,,0.0,0.0,2.0,1.0,1.0,,2.0,0.0,0.0,1.0,18.59,2.0,1.0,0.0,8.0,38989.0,9486.0,1245.0,2279.0,1.0,3776.0,,12308.0,,,,0.0,,0.0,,1201.0,12248,3669,29.96,3510,28.66,40753,664,98300,7.47,33.03,13.12,6.72,45.65,,50.74,26.92,27.03,19.42,86.59,7.58,0.24,2.64,,,,,,79.0,,0.0,82750.0,51850.0,0.0,0.0,40.05,20.92,,,,,,,,,,
26085,2022,,,0.0,0.0,1736.0,5092.0,1.0,0.0,,3.0,,0.0,0.0,2.0,1.0,2.0,,4.0,1.0,0.0,2.0,20.25,2.0,1.0,0.0,7.6,36434.0,9642.0,1172.0,2605.0,2.0,3627.0,,12594.0,,,,0.0,,0.0,,1224.0,12285,3413,27.78,4018,32.71,45946,764,117100,7.46,35.57,12.16,7.0,47.74,,51.74,25.18,25.42,20.3,82.39,9.91,0.31,3.06,,,,,,79.0,,0.0,89010.0,55860.0,0.0,0.0,,,,,,,,,,,,
26085,2023,,0.0,0.0,0.0,1790.0,5214.0,1.0,0.0,,3.0,,0.0,0.0,2.0,1.0,2.0,,4.0,2.0,0.0,2.0,17.96,1.0,1.0,0.0,,38030.0,9622.0,1202.0,2439.0,2.0,3513.0,,12734.0,,,,0.0,9.0,0.0,,1191.0,12393,3292,26.56,4141,33.41,49680,863,122900,7.55,36.96,12.49,8.03,48.55,28.08,46.23,25.63,25.56,20.61,80.13,8.69,0.44,9.25,,,,,,79.0,,0.0,94480.0,60790.0,0.0,0.0,,,,,,,,,,,,
26087,2010,,,0.0,0.0,6245.0,47515.0,38.0,18.0,,0.0,,7647.0,157.0,0.0,2.0,1.0,643.01,46.0,8.0,7.0,18.0,,,289.0,91.0,,30996.0,60668.0,10201.0,11036.0,36.0,,137.4,,,,,0.0,,461.0,,7321.0,89944,10976,12.2,37758,41.98,55005,680,165200,,,17.0,,50.93,,46.71,29.65,,11.0,95.94,1.07,0.34,4.03,,,,,,388.0,,0.007755877082720441,,41360.0,,0.007387910551389163,,,,,,,,,,,,
26087,2011,,,0.0,0.0,6633.0,47022.0,39.0,20.0,,0.0,,6914.0,157.0,0.0,2.0,1.0,,47.0,7.0,4.0,20.0,,,3.0,0.0,,33031.0,61029.0,10671.0,10919.0,40.0,12221.0,,88082.0,,,,0.0,,0.0,,7183.0,89218,11446,12.83,36924,41.39,54240,687,155000,12.66,48.22,17.03,,50.7,,48.65,29.45,,11.18,96.09,1.05,0.36,4.09,,,,,,388.0,1.0,0.007755877082720441,,42040.0,,0.007509375231634439,,,,,,,,,,,,
26087,2012,,,0.0,0.0,6788.0,46884.0,36.0,17.0,,1.0,,7598.0,157.0,0.0,2.0,1.0,,49.0,5.0,7.0,19.0,,,3.0,0.0,,34904.0,61478.0,10929.0,9192.0,36.0,13005.0,,88173.0,,,,0.0,,0.0,,7035.0,88626,11888,13.41,36145,40.78,52369,716,145700,14.14,47.8,16.77,11.95,51.19,,47.16,29.33,10.31,11.48,95.96,1.09,0.35,4.15,,,,,,388.0,1.0,0.007755877082720441,67930.0,42400.0,0.007549172234262782,0.007573680062352526,28.06,22.53,,,,,,,,,,
26087,2013,19820.0,1.0,0.0,0.0,6787.0,46634.0,37.0,18.0,,1.0,,7498.0,159.0,0.0,0.0,1.0,,47.0,8.0,6.0,17.0,,1.0,4.0,0.0,,35490.0,61608.0,11345.0,9606.0,35.0,13564.0,,88389.0,,,,0.0,1.0,0.0,1.0,6881.0,88323,12416,14.06,35232,39.89,52939,757,137600,14.23,47.84,17.0,11.49,50.83,,44.85,27.73,11.08,11.03,96.0,1.07,0.34,4.24,,,,,,388.0,1.0,0.007755877082720441,68910.0,42910.0,0.007658081240439398,0.007664778572536484,30.23,20.15,,,,,,,,,,
26087,2014,,,1.0,0.0,6416.0,46860.0,38.0,18.0,,1.0,0.0,7145.0,159.0,,,,,49.0,8.0,9.0,17.0,,1.0,4.0,0.0,,36793.0,62175.0,11066.0,9590.0,35.0,14044.0,,88153.0,,0.0,,0.0,,0.0,,6729.0,88155,12977,14.72,34632,39.29,53016,792,131100,12.37,47.69,16.81,11.02,51.51,31.79,46.41,26.79,11.62,11.56,95.8,1.2,0.47,4.32,,,,,,388.0,1.0,0.007755877082720441,69790.0,43420.0,0.007755877082720441,0.007755877082720441,28.24,,,,,,,,,,,
26087,2015,19820.0,1.0,0.0,,6152.0,46813.0,36.0,16.0,0.0,1.0,,7016.0,159.0,0.0,0.0,2.0,,48.0,9.0,7.0,16.0,,1.0,4.0,0.0,,38735.0,62492.0,11414.0,8683.0,32.0,14509.0,,88373.0,0.0,,0.0,0.0,,372.0,,6600.0,88235,13494,15.29,34114,38.66,52996,781,132300,10.46,47.71,17.49,9.52,51.81,32.34,47.25,25.06,12.36,10.58,95.75,1.27,0.47,4.44,,,,,,388.0,1.0,0.007755877082720441,71000.0,44030.0,0.007890346365856876,0.007864838045881645,33.38,30.04,,,,,,,,,,
26087,2016,,,0.0,0.0,6158.0,46568.0,36.0,15.0,,2.0,,6869.0,159.0,0.0,0.0,2.0,,49.0,8.0,6.0,16.0,,0.0,4.0,0.0,,39634.0,62759.0,11489.0,9324.0,31.0,15047.0,,88340.0,,,,0.0,,0.0,,6069.0,88310,14016,15.87,33754,38.22,54174,793,141200,9.16,47.43,17.78,8.27,52.34,33.18,47.6,23.78,12.65,10.29,95.71,1.24,0.43,4.51,,,,,,388.0,1.0,0.007755877082720441,72180.0,44840.0,0.008021481699824638,0.008009523914997341,25.19,11.54,,,,,,,,,,
26087,2017,19820.0,1.0,0.0,0.0,,,39.0,13.0,,2.0,,6917.0,159.0,0.0,0.0,2.0,,49.0,7.0,8.0,15.0,,0.0,4.0,0.0,,40960.0,,,7531.0,28.0,15424.0,,88174.0,,,,0.0,,0.0,,5931.0,88205,14480,16.42,33227,37.67,56186,805,151400,7.4,47.24,18.41,6.93,53.11,,47.07,22.58,12.7,9.75,95.6,1.26,0.49,4.57,,,,,,388.0,1.0,0.007755877082720441,73550.0,45710.0,0.008173732045193987,0.008164927255899386,35.9,13.48,,,,,,,,,,
26087,2018,19820.0,1.0,0.0,0.0,,,34.0,12.0,,2.0,,6759.0,159.0,0.0,0.0,2.0,,50.0,8.0,9.0,18.0,,0.0,4.0,0.0,,43679.0,,,8723.0,30.0,15963.0,,88028.0,,,,0.0,,0.0,,5510.0,88202,15019,17.03,33022,37.44,58952,788,159000,6.41,47.44,17.8,7.37,53.41,33.96,47.97,21.47,12.04,10.06,95.78,1.24,0.55,4.64,,,,,,388.0,1.0,0.007755877082720441,75510.0,47050.0,0.008391550057547222,0.008404284125794489,36.58,,,,,,,,,,,
26087,2019,,,0.0,0.0,,,34.0,12.0,,2.0,,6361.0,131.0,0.0,0.0,2.0,,50.0,10.0,10.0,19.0,,1.0,4.0,0.0,7.7,44706.0,,,8674.0,31.0,16533.0,,87607.0,,,,0.0,,0.0,,5399.0,88038,15489,17.59,32685,37.13,62641,788,168800,5.61,48.18,18.26,7.25,53.16,33.62,46.65,19.92,11.62,10.08,95.59,1.26,0.57,4.67,,,,,,388.0,1.0,0.007755877082720441,77460.0,48500.0,0.008608256753510896,0.008663289693964564,35.36,15.15,,,,,,,,,,
26087,2020,19820.0,1.0,0.0,0.0,6158.0,46568.0,38.0,13.0,,2.0,,5721.0,131.0,0.0,0.0,2.0,646.98,48.0,9.0,10.0,19.0,17.99,1.0,377.0,0.0,7.0,49441.0,62759.0,11489.0,7082.0,32.0,17022.0,137.0,87635.0,,,,0.0,,0.0,,5320.0,87975,15906,18.08,32388,36.82,65197,797,179900,5.88,48.41,18.31,7.32,54.35,34.41,48.51,18.46,11.68,9.75,94.54,1.16,0.48,4.83,,,,,,388.0,1.0,0.007755877082720441,80010.0,50090.0,0.008891642432848009,0.008947302696302785,,,,,,,,,,,,
26087,2021,,,0.0,0.0,6129.0,46746.0,33.0,13.0,,2.0,,5800.0,131.0,0.0,0.0,2.0,,46.0,8.0,10.0,19.0,17.36,2.0,4.0,0.0,6.5,52034.0,63420.0,11823.0,8081.0,32.0,17277.0,,88513.0,,,,0.0,,0.0,,5224.0,88644,16235,18.31,32400,36.55,69194,840,186700,5.6,48.51,18.64,7.26,54.27,33.52,47.61,17.66,11.59,9.94,93.94,1.17,0.37,4.93,,,,,,388.0,1.0,0.007755877082720441,82750.0,51850.0,0.00919614312358671,0.009261681868702323,37.76,5.79,,,,,,,,,,
26087,2022,,,0.0,0.0,6077.0,46791.0,29.0,12.0,,2.0,,6037.0,131.0,0.0,0.0,2.0,,41.0,6.0,10.0,17.0,17.21,1.0,4.0,0.0,5.7,50575.0,63664.0,12165.0,8617.0,29.0,17985.0,,88780.0,,,,1.0,,0.0,,5193.0,88687,16748,18.88,32101,36.2,75402,908,219300,5.32,48.8,19.11,6.4,53.06,,44.98,17.1,11.49,10.16,92.7,1.08,0.37,5.02,,,,,,388.0,1.0,0.007755877082720441,89010.0,55860.0,0.009891827183449584,0.009977966233089908,,,,,,,,,,,,
26087,2023,19820.0,1.0,0.0,0.0,6543.0,45909.0,29.0,11.0,,2.0,,7138.0,131.0,0.0,0.0,2.0,,45.0,6.0,13.0,18.0,17.36,1.0,4.0,0.0,,53743.0,64087.0,12692.0,8196.0,29.0,18481.0,,88977.0,,,,0.0,1.0,0.0,,5032.0,88703,17339,19.55,32049,36.13,76228,959,229100,5.1,48.9,19.8,5.37,53.18,31.62,44.8,16.98,12.47,9.78,91.65,1.18,0.25,4.95,,,,,,388.0,1.0,0.007755877082720441,94480.0,60790.0,0.01049971724853743,0.010858585164868163,,,,,,,,,,,,
26089,2010,,,0.0,0.0,1000.0,11164.0,7.0,4.0,,0.0,,0.0,0.0,2.0,2.0,2.0,347.17,20.0,2.0,4.0,4.0,,,109.0,0.0,,40593.0,16477.0,6513.0,2002.0,8.0,,62.5,,,,,0.0,,0.0,,2550.0,21757,4740,21.79,7556,34.73,56527,762,241200,,,39.42,,25.23,,39.29,30.76,,8.41,93.32,0.05,0.2,3.7,,,,,,119.0,,0.02126065374168774,,41360.0,,0.020251972334320703,,,,,,,,,,,,
26089,2011,,,0.0,0.0,925.0,11146.0,7.0,5.0,,0.0,,0.0,0.0,2.0,2.0,2.0,,23.0,5.0,5.0,4.0,,,3.0,0.0,,44223.0,16572.0,6625.0,2535.0,9.0,5220.0,,21459.0,,,,0.0,,0.0,,2133.0,21685,4905,22.62,7285,33.59,55247,771,241700,8.4,48.97,38.6,,26.33,,41.02,32.0,,10.64,93.46,0.53,0.3,3.75,,,,,,119.0,,0.02126065374168774,,42040.0,,0.02058493512898555,,,,,,,,,,,,
26089,2012,,,0.0,0.0,887.0,11045.0,6.0,4.0,,0.0,,0.0,0.0,2.0,2.0,2.0,,21.0,4.0,4.0,3.0,,,3.0,0.0,,51442.0,16628.0,6840.0,2168.0,7.0,5725.0,,21607.0,,,,0.0,,0.0,,2070.0,21677,5187,23.93,7079,32.66,53982,794,237100,8.22,47.83,39.0,11.98,26.83,19.87,46.47,32.92,7.68,11.1,93.5,0.41,0.38,3.78,,,,,,119.0,,0.02126065374168774,67930.0,42400.0,0.020694027921949392,0.02076120954969047,23.57,,,,,,,,,,,
26089,2013,45900.0,2.0,0.0,0.0,924.0,10879.0,6.0,4.0,,0.0,,0.0,0.0,2.0,2.0,2.0,,21.0,2.0,4.0,3.0,,0.0,3.0,0.0,,54961.0,16453.0,6708.0,2198.0,7.0,5919.0,,21747.0,,,,0.0,9.0,0.0,8.0,2007.0,21682,5405,24.93,6872,31.69,55018,822,235600,8.6,47.41,39.24,11.79,28.4,,43.01,32.05,7.76,11.23,93.59,0.47,0.33,3.77,,,,,,119.0,,0.02126065374168774,68910.0,42910.0,0.02099257270869325,0.021010931645689103,29.22,12.09,,,,,,,,,,
26089,2014,,,0.0,0.0,1049.0,10694.0,7.0,4.0,,0.0,0.0,0.0,0.0,,,,,19.0,2.0,3.0,3.0,,0.0,3.0,0.0,,61436.0,16610.0,7111.0,1922.0,7.0,6077.0,,21915.0,,0.0,,0.0,,0.0,,1897.0,21739,5630,25.9,6712,30.88,56521,821,239100,8.02,48.16,39.53,10.87,27.66,,41.25,31.51,8.22,11.09,93.01,0.56,0.65,3.84,,,,,,119.0,,0.02126065374168774,69790.0,43420.0,0.02126065374168774,0.02126065374168774,22.69,9.08,,,,,,,,,,
26089,2015,45900.0,2.0,0.0,,1081.0,10489.0,8.0,4.0,5.0,0.0,,0.0,0.0,2.0,2.0,2.0,,20.0,3.0,3.0,3.0,,0.0,3.0,0.0,,59708.0,16727.0,7484.0,1716.0,7.0,6316.0,,21981.0,0.0,,1.0,0.0,,0.0,,1849.0,21772,5874,26.98,6549,30.08,56189,805,241900,7.1,47.6,39.98,8.92,27.84,,41.27,30.54,7.66,10.4,92.64,0.57,0.69,3.96,,,,,,119.0,,0.02126065374168774,71000.0,44030.0,0.021629265162055156,0.021559340954548853,25.03,18.31,,,,,,,,,,
26089,2016,,,0.0,0.0,984.0,10390.0,5.0,2.0,,0.0,,0.0,0.0,2.0,2.0,2.0,,25.0,4.0,5.0,6.0,,0.0,3.0,0.0,,60940.0,16829.0,7858.0,1739.0,8.0,6497.0,,21765.0,,,,0.0,,0.0,,1889.0,21764,6075,27.91,6410,29.45,59018,865,243500,6.59,47.54,41.14,7.85,25.96,,43.83,27.9,7.43,8.68,92.77,0.5,0.77,4.01,,,,,,119.0,,0.02126065374168774,72180.0,44840.0,0.021988737456297768,0.02195595840113492,23.51,10.08,,,,,,,,,,
26089,2017,45900.0,2.0,0.0,0.0,,,7.0,3.0,,0.0,,0.0,0.0,2.0,2.0,2.0,,22.0,5.0,4.0,5.0,,0.0,3.0,0.0,,60914.0,,,1512.0,8.0,6466.0,,21657.0,,,,0.0,,0.0,,1826.0,21564,6023,27.93,6311,29.27,62646,899,248900,6.33,48.19,40.77,6.04,26.0,,38.25,26.81,7.83,7.73,92.89,0.48,0.73,4.22,,,,,,119.0,,0.02126065374168774,73550.0,45710.0,0.02240609088266418,0.022381954917838474,27.67,25.28,,,,,,,,,,
